,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,targeted,hateful,aggressive
274,xVHomOl88_4,UCVBnPAmducdykPWHrXj1ibw,A ESPAÑA QUE NO VENGAN. HACE POCO ME HAN ROBADO EN MI DOMICILIO. LADRONES!!! SI QUIEREN COMER QUE TRANAJEN. QUE SEAN HONESTOS Y HONRADOS. 2 BANDAS CRIMINALES HAN SIDO DESMANTELADAS POR LA POLICIA EN ESPAÑA. Y ERAN VENEZOLANOS. LOS DESADAPTADOS. QUE VAYAN AL PAIS QUE VAYAN NO LOS QUIEREN. SON TODOS LOS PAISES RACISTAS? MALOS? A VER SI AHORA EL RESTO DEL MUNDO ESTAN EN SU PROPIA CONTRA. YO PERSONALMENTE DESCONOZCO DE DONDE HA SALIDO RANTA GENTE DELINCUENTE Y LADRONES. VES LOS VIDEOS DE EE.UU Y SON SALVAJES. NO SABEN RESPETAR. SOLO TIENEN EXIGENCIAS DE PEDIR Y PEDIR. REGRESEN A SU PAIS DE ORIGEN. NOSOTROS EN EUROPA O CUALQUIER OTRO PAIS DEL MUNDO NO SOMOS RESPONSABLES DE LA MISERIA QUE SUFREN EN VENEZUELA. ESE PROBLEMA ES EXCLUSIVAMENTE DE LOS VENEZOLANOS.Y ENTRE ESA OLEADA ENORME MIGRATORIA O ESA INMIGRACION DE CONTINUO A OTROS PAISES VIENEN DELINCUENTES. BASTA YA!!!!,[0. 0. 0. ... 0. 0. 0.],espa vengan hace robado domicilio ladron quieren comer tranajen honesto honrado banda criminal sido desmantelada policia espa venezolano desadaptado vayan pai vayan quieren pais racista malo ahora resto mundo estan propia personalment desconozco salido ranta gent delincuent ladron video salvaj saben respetar solo exigencia pedir pedir regresen pai origen europa cualquier pai mundo respons miseria sufren venezuela problema exclusivament venezolano oleada enorm migratoria inmigracion continuo pais vienen delincuent basta,-1.0,0.03759061172604561,0.9537428617477417,0.8167579174041748
275,xVHomOl88_4,UCCVrdbMY4-SxKiN2Ss_zS5A,"Que largo viaje de los venezolanos para ser deportados, las campañas de difusión de las restricciones de USA deben implementarlas  en centroamerica",[0. 0. 0. ... 0. 0. 0.],largo viaj venezolano deportado campa difusi restriccion deben implementarla centroamerica,-1.0,0.014302966184914112,0.5908460021018982,0.19377700984477997
276,xVHomOl88_4,UCYRNc8nzTe6R9ISWH2o55EA,No deberian gastar en DEPORTARLOS  el RIFLE SANITARIO ES MÁS RÁPIDO Y ECONÓMICO,[0. 0. 0. ... 0. 0. 0.],deberian gastar deportarlo rifl sanitario pido econ mico,-1.0,0.010995832271873951,0.15445634722709656,0.054994359612464905
277,xVHomOl88_4,UCQZKaMhmjnN1WY76Xsa3Q_A,Que los deporten a todos no es justo para los ciudadanos que han entrado utilizando las vías legales.,[0. 0. 0. ... 0. 0. 0.],deporten justo ciudadano entrado utilizando legal,-1.0,0.04228769987821579,0.3550526797771454,0.16483597457408905
278,xVHomOl88_4,UClOnFbWUmyPST56OwDUKfMw,Exiganle a su gobierno de Venezuela no a otros paises. Piden todo sin dar nada. Voltaron por el comunismo  pues ahi esta lo que quisieron @,[0. 0. 0. ... 0. 0. 0.],exiganl gobierno venezuela pais piden voltaron comunismo pue quisieron,-1.0,0.008806624449789524,0.3277255594730377,0.12322526425123215
279,xVHomOl88_4,UCa4kI3tY-bHX4xTub7oQd9w,Chamos  maduro te ama no dejes tu país trabajo en tu país no agas sufrir a tus hijos en otro país,[0. 0. 0. ... 0. 0. 0.],chamo maduro deje trabajo aga sufrir hijo,-1.0,0.05626384913921356,0.12594890594482422,0.06623665988445282
280,xVHomOl88_4,UCH9uwe7xULkmgTtFlPZVq0A,Ustedes se lo pierden full calidad somos trabajadores superiores en todo otra cosa es que ustedes quieren esclavos pero los veremos de bajadita,[0. 0. 0. ... 0. 0. 0.],usted pierden full calidad trabajador superior cosa usted quieren esclavo veremo bajadita,-1.0,0.009093403816223145,0.3921234607696533,0.11616574227809906
281,xVHomOl88_4,UCeWIwOMb-1ULRrCE7QZmxvA,"EXCELENTE USA!!!!NO PUEDEN  PERMITIR QUE ACABEN CON EL PAÍS,ES PLAGA!!!!!👍👍👍👍👍",[0. 0. 0. ... 0. 0. 0.],excelent pueden permitir acaben plaga,-1.0,0.012125725857913494,0.11699839681386948,0.058224502950906754
282,oHwh_dt60Fs,UCcixNaEMvsg71zrfRakXDqw,"En Perú ya estamos hartos de ellos, incluso colombianos, ecuatorianos y hasta argentinos se están viniendo. Y como quieren adueñarse de territorio ajeno están comenzando una guerra entre ellos. Mátense si quieren pero en otro lado.",[0. 0. 0. ... 0. 0. 0.],harto incluso colombiano ecuatoriano argentino viniendo quieren adu ars territorio ajeno comenzando guerra tens quieren lado,-1.0,0.06761467456817627,0.9739645719528198,0.8164434432983398
283,oHwh_dt60Fs,UCLTYSxKLrgK9-o5RILV4pow,Puros saboteadores deportenlos,[0. 0. 0. ... 0. 0. 0.],puro saboteador deportenlo,-1.0,0.04463820904493332,0.6667540073394775,0.33657386898994446
284,oHwh_dt60Fs,UC2MgzBydx85DiS3hRc_-0hQ,"Que los regresen ya abusadores 
Q se creeenn q son 
Mejores que nosotros 
O q",[0. 0. 0. ... 0. 0. 0.],regresen abusador creeenn mejor,-1.0,0.03364350646734238,0.09748493880033493,0.07808652520179749
285,oHwh_dt60Fs,UCL3L8wmS2NGUyxIL80T0UCQ,No aquí en Venezuela no que se quedé dónde están wo son puro marginales,[0. 0. 0. ... 0. 0. 0.],venezuela qu puro marginal,-1.0,0.02104894258081913,0.34650686383247375,0.10784027725458145
286,oHwh_dt60Fs,UCGXyHntugBa38cK6Whm0Qfw,"Espero que México deporte desde tapachula,  sería muy cruel que llegarán a EEUU  solo para tener sus huellas biometricas, no puedan acceder por otro medio para poder ingresar a los EEUU  y sean castigados por 5 años.
Espero que no dejen lo poco que tienen  en su país, si la situación no está a favor para ellos😢",[0. 0. 0. ... 0. 0. 0.],espero xico deport tapachula cruel llegar eeuu solo tener huella biometrica puedan acced medio poder ingresar eeuu castigado espero dejen situaci favor,-1.0,0.008474775590002537,0.48330962657928467,0.1752353012561798
287,oHwh_dt60Fs,UCaigkhQIIwluW1owTTOLKng,Los Gobiernos de Centroamérica y Sudamérica no! hacen nada para contener a su gente y están dejando completamente solo a México que no tiene obligación de lidiar con está situación migratoria.,[0. 0. 0. ... 0. 0. 0.],gobierno centroam rica sudam rica hacen conten gent dejando completament solo xico obligaci lidiar situaci migratoria,-1.0,0.006055332254618406,0.12766528129577637,0.048975277692079544
288,oHwh_dt60Fs,UCMmtEjRjVBabLggLJeLkFGg,FUERAAAAA  MALANNNDROSSSSS,[0. 0. 0. ... 0. 0. 0.],fueraaaaa malannndrosssss,-1.0,0.010994323529303074,0.7690611481666565,0.48088350892066956
289,oHwh_dt60Fs,UCigq8RM8U0bVMn43Qu81KKQ,El problema es q los devuelven  a Colombia con un presidente amigo del gobierno de maduro. Nos llevó el q nos trajo 😒,[0. 0. 0. ... 0. 0. 0.],problema devuelven colombia president amigo gobierno maduro llev trajo,-1.0,0.011645033024251461,0.1947997510433197,0.06799320876598358
290,oHwh_dt60Fs,UCA5WZdqj92BNuCiIJDcoIQg,Fuera de Mexico son muy des@strosos,[0. 0. 0. ... 0. 0. 0.],mexico stroso,-1.0,0.022513680160045624,0.0847136452794075,0.05173984169960022
291,oHwh_dt60Fs,UCjRwWJC7pgMcoIERM6ctJLg,🖕vías legales con todas las tratadas que están haciendo 😂😂😂,[0. 0. 0. ... 0. 0. 0.],legal toda tratada haciendo,-1.0,0.6441210508346558,0.8372387886047363,0.5781157612800598
292,CTrPvpHoXg8,UCBHjAROnInG78M5D4lDyCbA,Que pais para mas estupido es estados unidos,[0. 0. 0. ... 0. 0. 0.],pai estupido unido,-1.0,0.2274969071149826,0.2116679847240448,0.21796876192092896
293,CTrPvpHoXg8,UCGsiqNTBTlWo9oLAXDnT6kw,Horrible Hombre. Mal. Muy mal.,[0. 0. 0. ... 0. 0. 0.],horribl hombr,-1.0,0.01739063486456871,0.06482721120119095,0.04425371438264847
294,CTrPvpHoXg8,UC83hDdL_-3dybr1dfUOKtrA,A ver si mandan esos haraganes que están ahí para que vayan a trabajar a la construcción al tomate a ver si se te quita lo ponedores de leyes que son a ver si ahora que está jodida la Florida,[0. 0. 0. ... 0. 0. 0.],mandan haragan vayan trabajar construcci tomat quita ponedor ley ahora jodida florida,-1.0,0.02100411430001259,0.7805504202842712,0.3985988199710846
295,CTrPvpHoXg8,UCJiXLnS8n5L_cySz-Bs459g,A CHINA Y RUSIA le conviene que este PNDJO....Quede de PRESIDENTE de los ESTADOS UNIDOS....Pues el SOLO LE DARÍA EN LA MADRE AL PAÍS 😅😂😅😂😂😅,[0. 0. 0. ... 0. 0. 0.],china rusia convien pndjo qued president unido pue solo madr,-1.0,0.0561247318983078,0.37967923283576965,0.30326536297798157
296,CTrPvpHoXg8,UCJiXLnS8n5L_cySz-Bs459g,Don Desastres....el gobernador más ESTÚPIDO DE LA HISTORIA DE LOS ESTADOS UNIDOS 😅😂😅😅😅,[0. 0. 0. ... 0. 0. 0.],desastr gobernador pido historia unido,-1.0,0.006921678315848112,0.022739648818969727,0.015566657297313213
297,CTrPvpHoXg8,UCwg1-GWjmvjNCgn2Mu6jJDw,UNA VEZ Y SI DIOS LOS ALLUDA.A CRUZAR SABEN MAS LEYES. WUE LOS GOBERNANTES Y YA NO QUIEREN TRABAJAR ESPERAN QUEBNUESTRAS TAXAS LOS MANTENGAN.ACABARAMOS,[0. 0. 0. ... 0. 0. 0.],dio alluda cruzar saben ley gobernant quieren trabajar esperan quebnuestra taxa mantengan acabaramo,-1.0,0.008419674821197987,0.1145341545343399,0.04476951062679291
298,CTrPvpHoXg8,UCsYt4GKBzT1dYenup2Daglw,"los ilegales trabajan como animales, porque le pagan una miseria, y tienen que trabajar doble. por eso los vez a la carrera como caballo sin frenos, no es que son buenos trabajadores, porque si tuvieran papeles, no estuvieran en el campo,",[0. 0. 0. ... 0. 0. 0.],ilegal trabajan animal pagan miseria trabajar dobl carrera caballo freno bueno trabajador papel campo,-1.0,0.010304262861609459,0.6782020330429077,0.35751038789749146
299,J6Ca0P8w9-8,UCdbki1RzHLmTaQh7OZ8_EgQ,Pobrecitos los.hicieron salir a tierra..y difícil mente .podían escapar😢😢,[0. 0. 0. ... 0. 0. 0.],pobrecito hicieron salir tierra ment escapar,-1.0,0.011718234978616238,0.0882449522614479,0.03961580991744995
300,J6Ca0P8w9-8,UCg-QewBkybJAHQnaUQzPUHQ,"En Perú está cada vez todo más caro, y la inmigración venezolana que obvio no generalizo están sambrando caos delincuencial😭, el trabajo está cada vez colapsado y a bajos sueldos ,los pobres recicladores ancianos y personas necesitadas son desplazados por los venezolanos ,los limpiaparabrisas y no se puede poner negocio por temor al cobro de CUPOS 😱😨😳",[0. 0. 0. ... 0. 0. 0.],cada caro inmigraci venezolana obvio generalizo sambrando cao delincuenci trabajo cada colapsado bajo sueldo pobr reciclador anciano persona necesitada desplazado venezolano limpiaparabrisa pued poner negocio temor cobro cupo,-1.0,0.026397809386253357,0.8716262578964233,0.4563721716403961
301,J6Ca0P8w9-8,UC7wh0dTtiOsOV_DImyW2NaQ,"Muchos hablan de la empatía sin saber si los que llegan de ilegales es gente buena o mala, pero pónganse a pensar primero en las leyes antes de hacer estas tonterías de disque ser “empatico”",[0. 0. 0. ... 0. 0. 0.],hablan empat saber llegan ilegal gent buena mala ngans pensar primero ley hacer tonter disqu empatico,-1.0,0.01110108569264412,0.24005751311779022,0.09584186971187592
302,J6Ca0P8w9-8,UCoClTCrOiRoItzDfFP3P9Ug,Cavernícolas haitianos.,[0. 0. 0. ... 0. 0. 0.],cavern cola haitiano,-1.0,0.04339006915688515,0.4429264962673187,0.21592704951763153
303,J6Ca0P8w9-8,UCoClTCrOiRoItzDfFP3P9Ug,"Tanto simio haitiano y dominicano que después les van a robar, secuestrar, extorsionar.",[0. 0. 0. ... 0. 0. 0.],simio haitiano dominicano despu robar secuestrar extorsionar,-1.0,0.44185250997543335,0.9756050109863281,0.9206333160400391
304,kYMdyS9sjoU,UCMxMS3F-CNAvFsYDen63mOw,Pobrecitos 😞,[0. 0. 0. ... 0. 0. 0.],pobrecito,-1.0,0.026251114904880524,0.023504631593823433,0.02219722419977188
305,kYMdyS9sjoU,UC_hXe1OCxA7D9ScPT54HDLA,Ya aquí no ay que buscar virus y entonces yegan con todo y familia como si lo esperara. Al yegar así no es no arrideguen su vida atrás de nada ahora lo que ay es .muerte delincuencia virus y demaciado jente en las calle tirado ay por Dios ya el fin del mundo está en la tierra y un día de esto la destruye Dios ojo ojo😢😂,[0. 0. 0. ... 0. 0. 0.],buscar viru entonc yegan familia esperara yegar arrideguen vida ahora muert delincuencia viru demaciado jent call tirado dio mundo tierra destruy dio,-1.0,0.009393233805894852,0.3285936117172241,0.13666054606437683
306,kYMdyS9sjoU,UCZVgz2YY54hyb8LJfdKrmnQ,"Ni lo que sufrieron, arriesgaron y gastaron en las caravanas que venían…",[0. 0. 0. ... 0. 0. 0.],sufrieron arriesgaron gastaron caravana,-1.0,0.008602443151175976,0.10334685444831848,0.0344071239233017
307,kYMdyS9sjoU,UC-F-wEPBx1LaOrIOW-7olTA,"Y todas las mujeres cargando guaguitas,esta vez no les resulto la patraña de esa farsa,que ya llevan años haciendo,para colarse a la mala,para los EE.UU.",[0. 0. 0. ... 0. 0. 0.],toda mujer cargando guaguita resulto patra farsa llevan haciendo colars mala,-1.0,0.29589346051216125,0.9398133754730225,0.4946039617061615
308,kYMdyS9sjoU,UCUj7Ur6qkZ2iyHHrjx1RNOg,Sigalos mandando asta sutiira nolosceremos nienmexico respeten ladesision del pueblo si elpresidente obrador.losdefiende ceselosyebe asucasa pero apalasio no porceai esmio conmisinpustos tego todoelderecho de ecsijirlo,[0. 0. 0. ... 0. 0. 0.],sigalo mandando asta sutiira nolosceremo nienmexico respeten ladesis pueblo elpresident obrador losdefiend ceselosyeb asucasa apalasio porceai esmio conmisinpusto tego todoelderecho ecsijirlo,-1.0,0.010431723669171333,0.1772693395614624,0.0934169664978981
309,kYMdyS9sjoU,UCLfMBDE1ahdgoWzKHF2ky4Q,Triste 😢😢😢😢,[0. 0. 0. ... 0. 0. 0.],trist,-1.0,0.020642079412937164,0.04387132078409195,0.03051868826150894
310,kYMdyS9sjoU,UCheVkczcirU4vNxcMtH9Ykw,"Ya ni con papeles se puede vivir en Estados Unidos , la renta está muyyy cara",[0. 0. 0. ... 0. 0. 0.],papel pued vivir unido renta muyyy cara,-1.0,0.11863896250724792,0.606351375579834,0.22696125507354736
311,kYMdyS9sjoU,UCqsva7OXfJGssyUSUK9MoqA,Mi opinión  que los que viajan  en busca  del sueño  americano  la mayoria van los flojos para él  trabajo  en su país  de origen a esepcion de unos pocos    de que si quieren trabajar,[0. 0. 0. ... 0. 0. 0.],opini viajan busca americano mayoria flojo trabajo origen esepcion poco quieren trabajar,-1.0,0.00789406057447195,0.6060341596603394,0.19219829142093658
312,kYMdyS9sjoU,UCJUHNGx22WhUnZhr3JAG39g,"Es increíble arriesgan su vida para ir a otro país. Pero les faltan huevos para salir a protestar, trabajar, votar en su propio país. Dan tristesa.",[0. 0. 0. ... 0. 0. 0.],incr arriesgan vida faltan huevo salir protestar trabajar votar propio tristesa,-1.0,0.004452782683074474,0.1885644942522049,0.07176222652196884
313,kYMdyS9sjoU,UCPJFiCivgC-jbukivc2pS2w,"Mucha gente cree que su situación económica la va a solucionar un gobierno,uno tiene que ser inteligente al dar un paso en esta vida, tú eres el resultado de las buenas o malas decisiones que tomas",[0. 0. 0. ... 0. 0. 0.],mucha gent cree situaci econ mica solucionar gobierno inteligent paso vida resultado buena mala decision toma,-1.0,0.011560916900634766,0.023909136652946472,0.017357828095555305
314,FWawrwW-7Y0,UCi4qPf7ZDEqvFc-QQeEIk2A,Yo voy a viajar a Estados Unidos el año que viene y me pongo un poco nervioso 😅,[0. 0. 0. ... 0. 0. 0.],viajar unido vien pongo nervioso,-1.0,0.006857169792056084,0.015322993509471416,0.010792241431772709
315,FWawrwW-7Y0,UCnRb3jUDez1Fy0SFoW7oV_A,Una vez me llevaron al cuartito y se siente horrible. Hasta el celular me revisaron,[0. 0. 0. ... 0. 0. 0.],llevaron cuartito horribl celular revisaron,-1.0,0.015239616855978966,0.09545635432004929,0.03306204453110695
316,FWawrwW-7Y0,UCyvdx1aw2SAx7WgmsSFROow,Jajajajja va a regresar..siendo de mexico😂 esos se mueren literalmente por ir,[0. 0. 0. ... 0. 0. 0.],jajajajja regresar siendo mexico mueren literalment,-1.0,0.009055349044501781,0.4083509147167206,0.1320972889661789
317,h0W88jdBqcE,UC-Iwge2EKRWxKHLmUgr_3xQ,"Muestren la realidad, sinvergüenzas ,Quién los trae (ONGs subvencionadas y gravemente endulzadas con dinero público,dinero nuestro), quien lo permite, (los políticos corruptos europeos, Bruselas movidos como títeres por petrodólares árabes,desde allí reparten dinero a todos los países europeos cuyos políticos corruptos venden nuestros países año a año despojado a los nativos de su cultura, tradición y libertades hasta que ya no les quede ni futuro ni descendencia)quien lo promueve y con que finalidad(la liga islámica de países como Marruecos ""primo hermano de Arabia Saudí"" el peor enemigo y colonizador de Occidente), aunque la mayoría de españoles ya lo vamos entendiendo, todos ellos siguen con sus planes y lo más grave es que lo pagamos nosotros.",[0. 0. 0. ... 0. 0. 0.],muestren realidad sinverg enza trae ong subvencionada gravement endulzada dinero blico dinero permit tico corrupto europeo brusela movido tere petrod lare rabe reparten dinero europeo cuyo tico corrupto venden despojado nativo cultura tradici libertad qued futuro descendencia promuev finalidad liga mica marrueco primo hermano arabia saud peor enemigo colonizador occident aunqu mayor espa ole vamo entendiendo siguen plane grave pagamo,-1.0,0.03080284781754017,0.8424330353736877,0.5889447331428528
318,h0W88jdBqcE,UCpgirkDesMesVUZWDQ58b2A,Que imagenes mas desgarradoras,[0. 0. 0. ... 0. 0. 0.],imagen desgarradora,-1.0,0.01768398843705654,0.07610917091369629,0.03685892000794411
319,h0W88jdBqcE,UCMN_LrOa3mYTYxPEOHAyDxQ,"Los paises del 3mundo,  ya agarraron a europa como basurero. de ilegales",[0. 0. 0. ... 0. 0. 0.],pais mundo agarraron europa basurero ilegal,-1.0,0.01890012063086033,0.7849632501602173,0.42311811447143555
320,h0W88jdBqcE,UCUeFk9YhCUJ48mr-957SUsw,una pena de continente de blanco será peor que africa,[0. 0. 0. ... 0. 0. 0.],pena continent blanco peor africa,-1.0,0.014566991478204727,0.3748715817928314,0.08079379051923752
321,h0W88jdBqcE,UCrAnYB85VaCbePiADpQ6_CQ,Ecuador Rumbo Aumentado la migracion por millones en este gobierno,[0. 0. 0. ... 0. 0. 0.],ecuador rumbo aumentado migracion millon gobierno,-1.0,0.010914221405982971,0.11178793758153915,0.035299431532621384
322,Xl9XvI4oRrw,UCxSrDWsWeeQXqrWUAcOAhnA,No queremos flojos en mexico 🇲🇽 para que luego se quejen que los tratamos mal mexico tiene Pura jente trabajadora,[0. 0. 0. ... 0. 0. 0.],queremo flojo mexico luego quejen tratamo mexico pura jent trabajadora,-1.0,0.033415503799915314,0.8209993243217468,0.37216916680336
323,Xl9XvI4oRrw,UCLu0JnudRlY1i9fGP1HsoDw,El problema es q nos lo regresan y no a su pais,[0. 0. 0. ... 0. 0. 0.],problema regresan pai,-1.0,0.05514903739094734,0.09332314878702164,0.06663821637630463
324,Xl9XvI4oRrw,UCIu_BYGmIRiDiD-rD8vx1Mw,Deberían hacer una reforma migratoria para los ilegales que ya tienen mucho tiempo aquí en los estados unidos no a los que acaben de llegar y está perfecto eso que hicieron de mandar de regreso a toda esa gente por qué si no vienen a trabajar y solo vienen de mantenidos deberían de ver_Vicky__con Dios_,[0. 0. 0. ... 0. 0. 0.],deber hacer reforma migratoria ilegal tiempo unido acaben llegar perfecto hicieron mandar regreso toda gent vienen trabajar solo vienen mantenido deber vicki dio,-1.0,0.009469284676015377,0.6875714659690857,0.24559812247753143
325,Xl9XvI4oRrw,UCUcxC-zZhEKV6grYzABTZ-A,Telemundo que defienden 😅,[0. 0. 0. ... 0. 0. 0.],telemundo defienden,-1.0,0.02886347472667694,0.07586809247732162,0.04696746915578842
326,Xl9XvI4oRrw,UC-F-wEPBx1LaOrIOW-7olTA,"Y así a futuro y en forma sostenida,sin detenerse ningún día,expulsando por Miles,sobre todo a aquellos que venden comida insalubre en la calle en New York,y miles que viven botados en la calle,antes que caiga la nieve,que por ahí luego llega,y antes que se mueran ahí,a todos esos que por millones todavía han creído ingenuamente que todavía podría existir ese utópico""sueño americano"" o que los coyotes les han vaciado el cerebro,y les han hecho creen en Sta.Claus,todos expulsados de patitas de vuelta para sus paices antes que arruinen y conviertan a los EE.UU. en un antro de delincuencia ,como ya ha pasado en Argentina,Perú,Ecuador, Chile,y otros.Esta gentuza,todos indigentes solo van a vivir de parásitos a los EE.UU.comercio callejero y todos llenos con niños,y todos hacen sus necesidades ahí en las calles,tienen todas las calles de NY convertidas en letrinas,después estos mismos venden comida callejera,tienen NY convertida en una ciudad arrabalera,lo más ordinario jamás imaginado por los neoyorkinos,deportaciones masivas hasta que no quede ni uno solo más en los EU.",[0. 0. 0. ... 0. 0. 0.],futuro forma sostenida deteners ning expulsando mile aquello venden comida insalubr call york mile viven botado call caiga niev luego llega mueran millon todav ingenuament todav podr existir pico americano coyot vaciado cerebro hecho creen clau expulsado patita vuelta paic arruinen conviertan antro delincuencia pasado argentina ecuador chile gentuza indigent solo vivir sito comercio callejero lleno hacen necesidad call toda call convertida letrina despu mismo venden comida callejera convertida ciudad arrabalera ordinario imaginado neoyorkino deportacion masiva qued solo,-1.0,0.03123430907726288,0.932125985622406,0.7202898263931274
327,t-18s4E4cyw,UCyCpdIbYpABc0N0cnA9_1KA,De todo se quejan pero no se quejan de la situación de su país que supieron defender,[0. 0. 0. ... 0. 0. 0.],quejan quejan situaci supieron defend,-1.0,0.02385897748172283,0.049743957817554474,0.038957975804805756
328,t-18s4E4cyw,UCyCpdIbYpABc0N0cnA9_1KA,Esos venezolanos en lugar de quedarse a luchar por su país ahí andan de delincuentes y exigiendo lo que en su país no hicieron.,[0. 0. 0. ... 0. 0. 0.],venezolano lugar quedars luchar andan delincuent exigiendo hicieron,-1.0,0.007049467880278826,0.5290963649749756,0.21315976977348328
329,t-18s4E4cyw,UCqOCR7a5PFcmzjviUbCOS8Q,To no se qué piensan de Estados Unidos si es puro trabajar para pagar las facturas de tus gastos,[0. 0. 0. ... 0. 0. 0.],piensan unido puro trabajar pagar factura gasto,-1.0,0.009928906336426735,0.16074354946613312,0.04291131719946861
330,t-18s4E4cyw,UCou4kIPQc4xstaUn1iO0SdQ,"Eso le pasa a mucha gente por andar creyendo lo que escuchan alrededor. 
En pocas palabras por andar de creídos.",[0. 0. 0. ... 0. 0. 0.],pasa mucha gent andar creyendo escuchan alrededor poca palabra andar,-1.0,0.0083004804328084,0.05511311814188957,0.024847066029906273
331,t-18s4E4cyw,UCC8lRs5WNoFsfvR8fGRKwOQ,Los venezolanos en lugar de salir como ratas de su país después de poner en el poder al chavismo y ser ellos mismos los responsables de la miseria de su país deberían regresar y luchar por sacar al chavismo del poder !,[0. 0. 0. ... 0. 0. 0.],venezolano lugar salir rata despu poner poder chavismo mismo respons miseria deber regresar luchar sacar chavismo poder,-1.0,0.020692473277449608,0.7021385431289673,0.4222109913825989
332,t-18s4E4cyw,UCGhvhvc8-rvlYpT1_1BeBAA,"Y sin embargo sería una mentira decir que hacerlo de manera derecha es siempre la mejor opción. Mucha gente se fue ilegalmente hace años y luego los regularizaron. La moraleja es como ya dijeron: educarse al respecto. Agotar opciones legales, y llegado a ese punto ya deciden qué hacen. 
No estoy promoviendo nada ilegal, solo me parece interesante como son caóticas las cosas, a veces necesitas tomar rutas distintas en diferentes tiempos.",[0. 0. 0. ... 0. 0. 0.],embargo mentira decir hacerlo manera derecha siempr mejor opci mucha gent ilegalment hace luego regularizaron moraleja dijeron educars respecto agotar opcion legal llegado punto deciden hacen promoviendo ileg solo parec interesant tica cosa vece necesita tomar ruta distinta diferent tiempo,-1.0,0.009457595646381378,0.1538681834936142,0.05960141122341156
333,t-18s4E4cyw,UCZjSWvCZIdXoBfwMqAa17Jw,Ponen en peligro a sus hijos y no les duele gente floja,[0. 0. 0. ... 0. 0. 0.],ponen peligro hijo duel gent floja,-1.0,0.006404282059520483,0.028881877660751343,0.028136789798736572
334,t-18s4E4cyw,UCPB3E3hFlah2uw25vt7KuIg,El que es flojo aquí es flojo allá. 😅😅😅,[0. 0. 0. ... 0. 0. 0.],flojo flojo,-1.0,0.036213841289281845,0.04169450327754021,0.03317391872406006
335,t-18s4E4cyw,UCr6Ef1WvhXyKTUqFkLCiywQ,El gobierno de México ya no debería dejar entrar a migrantes...,[0. 0. 0. ... 0. 0. 0.],gobierno xico deber dejar entrar migrant,-1.0,0.006607315968722105,0.47597163915634155,0.16006189584732056
336,t-18s4E4cyw,UCCO1-HClj-69fLUFE_roJwQ,Poreso queman inmigrantes .por que no entienden.quese Balkan.Asus paizes,[0. 0. 0. ... 0. 0. 0.],poreso queman inmigrant entienden ques balkan asu paiz,-1.0,0.009142598137259483,0.5305756330490112,0.25354430079460144
337,dU3SNdTar3g,UCfbGmWKuNJtKVrXX9fLpTdg,Basta de la invasión de inmigrantes ilegales en la frontera. Exigimos fronteras seguras y todo inimigrante ilegal debe ser deportado de inmediato.,[0. 0. 0. ... 0. 0. 0.],basta invasi inmigrant ilegal frontera exigimo frontera segura inimigrant ileg debe deportado inmediato,-1.0,0.029712580144405365,0.9190972447395325,0.6710378527641296
338,WQP17NibekQ,UC7RCpPh94T41j2mK9CXwF7g,Y todavia no es nada eso es comenzando que estan deja que venga la hambruna y la escases de todo que todos correran s su pais natal buscando lomque dejaron y sera tarde,[0. 0. 0. ... 0. 0. 0.],todavia comenzando estan deja venga hambruna escas correran pai natal buscando lomqu dejaron sera tard,-1.0,0.008488818071782589,0.22714468836784363,0.07192011177539825
339,WQP17NibekQ,UC1wqOl6cfHQKBWHjmeXShmA,"ALGO QUE DEBEN HACER ES REGRESAR A LA GENTE A SU PAÍS Y COBRAR AL PAÍS DE ORIGEN POR LOS GASTOS GENERADOS, YA BASTA DE ABUSAR ASÍ DEL PUEBLO ESTADOUNIDENSE BASTA YA!!! DE ESTÁ MANERA LOS PAÍSES PONDRÁN MÁS CONTROL PARA EVITAR LA INMIGRACIÓN PUES LES AFECTARÍA EN EL FACTOR DINERO",[0. 0. 0. ... 0. 0. 0.],deben hacer regresar gent cobrar origen gasto generado basta abusar pueblo estadounidens basta manera pondr control evitar inmigraci pue afectar factor dinero,-1.0,0.005997151136398315,0.5473710298538208,0.19524018466472626
340,WQP17NibekQ,UCzyhyLz4s4qjQdCKgK0uyQw,Ese presidente bayden es muy blandengue eeuu esta colacsando por su culpa hay.muchos que viven.muy bien en sus paises y pero como.son avarientos por eso se van.a los eeuu 😡😡😡,[0. 0. 0. ... 0. 0. 0.],president bayden blandengu eeuu colacsando culpa viven bien pais avariento eeuu,-1.0,0.009106543846428394,0.21453310549259186,0.12345684319734573
341,WQP17NibekQ,UCk4T21zQ01ffeXo6oC7Fahg,Crisis Humanitaria????send  all home,[0. 0. 0. ... 0. 0. 0.],crisi humanitaria send home,-1.0,0.024346284568309784,0.08229508250951767,0.060681361705064774
