,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
741,2669,pK7C-vBlLpc,UCwSltrwtee0AuFry8u752Xw,El día que todo rehen sea entregado ese día ese régimen sionista desatará una matanza de Palestinos.! No hay más b....cascos azules de paz en Palestina.!,[0. 0. 0. ... 0. 0. 0.],rehen entregado gimen sionista desatar matanza palestino casco azul palestina,-1.0,0.42342516779899597,0.015033235773444176,0.26088446378707886
742,2670,pK7C-vBlLpc,UCdQ79y8WgLMc8eeF0FTL_Yw,"Tus comentarios sobre lo que pasa en Europa siempre acertados. Hay influencia de EE.UU. en la producción de granos provenientes de Ucrania. Lo que hace la “unión” europea es seguir la agenda de esas multinacionales de EE.UU.  

Luego esa recomendación de Kissinger muy mala. El tipo es un criminal de guerra que estuvo involucrado directamente con las dictaduras de Argentina y Chile. Mala recomendación.",[0. 0. 0. ... 0. 0. 0.],comentario pasa europa siempr acertado influencia producci grano provenient ucrania hace europea seguir agenda multinacional luego recomendaci kissing mala tipo crimin guerra involucrado directament dictadura argentina chile mala recomendaci,-1.0,0.4024827480316162,0.018863186240196228,0.18582259118556976
743,2671,pK7C-vBlLpc,UC-vjPNumL9lGO0KuDbCIvrg,"Von der leyen ha vendido a Europa, no se dieron cuenta?, como la ha hundido, va a pique.",[0. 0. 0. ... 0. 0. 0.],leyen vendido europa dieron cuenta hundido piqu,-1.0,0.03888104483485222,0.014193634502589703,0.03377392515540123
744,2679,pK7C-vBlLpc,UCZzdaR6FyxZhnup5N2FYiHA,"Poco a poco se están dando cuenta los lideres europeos que fue un gran error, poner a Ucrania en contra de Rusia.",[0. 0. 0. ... 0. 0. 0.],dando cuenta lider europeo gran error poner ucrania rusia,-1.0,0.07157109677791595,0.01063076313585043,0.029124487191438675
745,2681,pK7C-vBlLpc,UCMO6eISUbQXJl5w7sSdoNYg,Lo que es inaceptable es que Europa se haya metido en medio de una guerra entre Ucrania y Rusia. Los que se están riendo de Europa son Biden y compañía,[0. 0. 0. ... 0. 0. 0.],inacept europa metido medio guerra ucrania rusia riendo europa biden compa,-1.0,0.16280946135520935,0.02065642923116684,0.07793919742107391
746,2682,pK7C-vBlLpc,UCRuuAJWMmP8GvjI3qF7zqRg,"Compadre lo que es inaceptable es que Europa se crea dueño de medio mundo, lo que es inaceptable es que quieran someter a Rusia y descuartizarlos, lo que es inaceptable es que sean tan LACAYOS de los Gringos y lo que es inaceptable es que pretendan mirar al resto del mundo como colonias",[0. 0. 0. ... 0. 0. 0.],compadr inacept europa crea medio mundo inacept quieran somet rusia descuartizarlo inacept lacayo gringo inacept pretendan mirar resto mundo colonia,-1.0,0.7826621532440186,0.024757804349064827,0.4395914673805237
747,2690,o8JvknH4TfA,UC259zGDiMG9NpAP7B-dLB0g,Te faltó el CACIQUE DIRIANGÉN DE NICARAGUA 15 DE ABRIL DE 1522,[0. 0. 0. ... 0. 0. 0.],falt caciqu diriang nicaragua abril,-1.0,0.06765030324459076,0.035817380994558334,0.06510232388973236
748,2692,o8JvknH4TfA,UCoz2Ds9azDelMSVuw3tEtrQ,Los indígenas eran muy bravos no le tenian miedo a la muerte. Por eso los españoles los evangelizaron. Para meterle sus miedos del infierno. Para poder asi doblegarlos. Con el miedo. Estos europeos se dieron cuenta que el muedo era la unica herramienta de matar esos hombres eternos,[0. 0. 0. ... 0. 0. 0.],gena bravo tenian miedo muert espa ole evangelizaron meterl miedo infierno poder doblegarlo miedo europeo dieron cuenta muedo unica herramienta matar hombr eterno,-1.0,0.06273475289344788,0.010752363130450249,0.04203787073493004
749,2696,o8JvknH4TfA,UCS97qRikVbKXygbyRnHfYLg,Aun falta la rebelion de Manco Inca,[0. 0. 0. ... 0. 0. 0.],falta rebelion manco inca,-1.0,0.1633012741804123,0.12981979548931122,0.1376766860485077
750,2700,o8JvknH4TfA,UCXTOPuuoGWvcyyK2tVWiwuQ,Esto debería tener una película.no de porque no le dan importancia en el continente americano y en el mundo estos hombres tan valientes merecen ser recordados y solo murieron queriendo la libertad de su pueblo . Aunque no están muertos ellos son eternos,[0. 0. 0. ... 0. 0. 0.],deber tener cula importancia continent americano mundo hombr valient merecen recordado solo murieron queriendo libertad pueblo aunqu muerto eterno,-1.0,0.045388855040073395,0.007915861904621124,0.028034741058945656
751,2707,IJ5dTSethGA,UC9OsgDbyUEzlKetGiK05FWg,Un estado libre para el pueblo mapuche libre de la opresión chilena y argentina,[0. 0. 0. ... 0. 0. 0.],libr pueblo mapuch libr opresi chilena argentina,-1.0,0.9083750247955322,0.15261201560497284,0.7538500428199768
752,2713,IJ5dTSethGA,UCZwWIprDO40VahTXPwxoJDg,"El pueblo indígena es el dueño , lamentablemente la industria en colusión con los gobiernos han usurpado no solo tierras , si no derechos de esos pueblos, una total violación a los derechos de los pueblos originarios indígenas",[0. 0. 0. ... 0. 0. 0.],pueblo gena lamentablement industria colusi gobierno usurpado solo tierra derecho pueblo total violaci derecho pueblo originario gena,-1.0,0.0869559645652771,0.008127422071993351,0.045393455773591995
753,2715,IJ5dTSethGA,UCwdo1kRDljMZXiaN-8diauw,Argentina deveria repeitalo ambas partes deveria Pitar p acordo paz justiça,[0. 0. 0. ... 0. 0. 0.],argentina deveria repeitalo amba part deveria pitar acordo justi,-1.0,0.05533646047115326,0.02518956921994686,0.04012840613722801
754,2716,IJ5dTSethGA,UCwdo1kRDljMZXiaN-8diauw,Chile deveria de respeitar sua gente  não  maltratar  vergonha p estado chile,[0. 0. 0. ... 0. 0. 0.],chile deveria respeitar gent maltratar vergonha chile,-1.0,0.08584769070148468,0.015680721029639244,0.053138650953769684
755,2719,IJ5dTSethGA,UCwdo1kRDljMZXiaN-8diauw,Governo e indigena deveria fazer acordo bom ao dois lado,[0. 0. 0. ... 0. 0. 0.],governo indigena deveria fazer acordo doi lado,-1.0,0.27799874544143677,0.06266096979379654,0.1334451287984848
756,2721,IJ5dTSethGA,UC5TZLGXU2KthYmw4nkIM0lg,"Chantapueferia mapuche. Si queres ver un panfleto, este video es el mejor video!!.",[0. 0. 0. ... 0. 0. 0.],chantapueferia mapuch quer panfleto video mejor video,-1.0,0.06468237191438675,0.016291990876197815,0.04318816214799881
757,2732,Da6kUQM0E4o,UCAlRcU_ozBXbnCAfPtv1jog,"Vosotros es la forma coloquial del. ustedes ,ni más ni menos, vosotros los del otro equipo sois unos perdedores",[0. 0. 0. ... 0. 0. 0.],forma coloqui usted meno equipo perdedor,-1.0,0.13548646867275238,0.03721209242939949,0.06673341989517212
758,2739,NrrgJzULB2E,UCEpSVjzI1nxpYKzuIboU13A,"Natalia, ibas más o menos bien hasta decir que ""antes de la colonización el territorio mapuche tenía 100 km2"". Solo la región de La Araucanía tiene casi 32 mil km2. ¿La CAM es el principal grupo mapuche organizado? Efectivamente la Araucanía es una de las regiones con más pobreza. Ojo1 Ojo que las bandas criminales que haces mención se dedican al robo de madera, actividad en que también participan parte de algunas organizaciones mapuches, o sea, el delito no reconoce etnias.",[0. 0. 0. ... 0. 0. 0.],natalia iba meno bien decir colonizaci territorio mapuch solo regi araucan casi princip grupo mapuch organizado efectivament araucan region pobreza banda criminal hace menci dedican robo madera actividad tambi participan part organizacion mapuch delito reconoc etnia,-1.0,0.17409199476242065,0.006976069416850805,0.07872956246137619
759,2741,NrrgJzULB2E,UC6PLC2TPOg5_PVVJHHf3fqg,"Pesimo tu análisis. 
Tu visión ideológica y progresista  no te permite ver la realidad.",[0. 0. 0. ... 0. 0. 0.],pesimo lisi visi ideol gica progresista permit realidad,-1.0,0.05341920256614685,0.015515311621129513,0.03519125655293465
760,2742,NrrgJzULB2E,UC5TZLGXU2KthYmw4nkIM0lg,"En la Argentina, el conflicto mapuche esta incentivado por estudios de abogados (integrados por funcionarios publicos, y ex guerrilleros montoneros) que solo tienen apetencias economicas. Se  aprovechan de pequeños grupos de ""ex flogger"", 
 ""exmormones"", etc, lumpenes altamente influenciables con algun gramo de sangre mapuche, que militan cualquier causa. Los verdaderos mapuches en gral. gente tranquila, y muy trabajadora, que se ven perjudicado por el acionar de los violentos.",[0. 0. 0. ... 0. 0. 0.],argentina conflicto mapuch incentivado estudio abogado integrado funcionario publico guerrillero montonero solo apetencia economica aprovechan pequ grupo flogger exmormon lumpen altament influenci algun gramo sangr mapuch militan cualquier causa verdadero mapuch gral gent tranquila trabajadora perjudicado acionar violento,-1.0,0.34680527448654175,0.011686167679727077,0.1850321739912033
761,2744,NrrgJzULB2E,UCpMMI0fm0Vw5nv2Om0NUPIw,"Si quieren devolver las tierras, que sea para todos los indígenas de todo Chile y no solo los del sur. Que sea justo.",[0. 0. 0. ... 0. 0. 0.],quieren devolv tierra gena chile solo justo,-1.0,0.08197782933712006,0.00695400545373559,0.029902653768658638
762,2751,NrrgJzULB2E,UCuNZyw9riigjJWAn3o7Iorg,"¿Por qué Francia no habla del Franco CFA, de la Guerra de Argelia,  de la República de Vichy del apoyo francés al Genocidio Ruandés? 
Doble cara Francia, tu país tiene las manos manchadas de sangre. Podria estar horas hablando de lo que hacen ustedes. Dejen de meterse en los países del sur.",[0. 0. 0. ... 0. 0. 0.],francia habla franco guerra argelia blica vichi apoyo franc genocidio ruand dobl cara francia mano manchada sangr podria hora hablando hacen usted dejen meters,-1.0,0.19628463685512543,0.008084887638688087,0.11761082708835602
763,2754,NrrgJzULB2E,UCQKXoLh0BcxAHau8k2WwgbA,"Se tiene que respetar las culturas oriundas y milenarias‼️Desde la Colonia se les maltrató, masacró, despojó y etc. Vivimos en el siglo XXI‼️RESPETO A LOS DERECHOS HUMANOS DE LOS PUEBLOS ORIGINARIOS‼️",[0. 0. 0. ... 0. 0. 0.],respetar cultura oriunda milenaria colonia maltrat masacr despoj vivimo siglo respeto derecho humano pueblo originario,-1.0,0.15960948169231415,0.006902268622070551,0.0663398802280426
764,2755,NrrgJzULB2E,UCt4jcVqKNnUZgxDBwoA_OUg,Ecocidio atroz,[0. 0. 0. ... 0. 0. 0.],ecocidio atroz,-1.0,0.027979588136076927,0.005874479189515114,0.012762029655277729
765,2760,jhPlaH82pbo,UCmmSZ2oq5i_hb5lQFmyGsFA,"Latinoamérica es un término acuñado para los franceses para manipular más influencia de la q tuvieron en toda America.
Con todos sus claro oscuros, la influencia y colonización española en “ hispanoamerica”, es evidente y totalmente diferente de las explotaciones coloniales de cualquier otro país en su área de conquista.
Lo redujeron a zonas de exterminio , genocida, tráfico de esclavos y mera explotación de recursos inclusive los civilizados USA.
De los Ingleses puros demonios, franceses solo hay q mirar África. Portugueses, traficantes de esclavos y simples mercaderes a punta de látigo y pistola.
Holandeses, grandes exportadores de cultura y universidades en Asia.
El cáncer de Hispanoamérica y la hispanidad es la disgregación causada por los anglosajones q dividieron todo aquello en mil repúblicas insatisfechas , enfrentadas y con sus dirigentes vendidos a la angloesfera.
Los de abajo simplemente son manipulados con total facilidad y dóciles como borregos siguen al líder de turno.",[0. 0. 0. ... 0. 0. 0.],latinoam rica rmino frances manipular influencia toda america claro oscuro influencia colonizaci espa hispanoamerica evident totalment diferent explotacion colonial cualquier conquista redujeron zona exterminio genocida fico esclavo mera explotaci recurso inclus civilizado ingles puro demonio frances solo mirar frica portugues traficant esclavo simpl mercader punta tigo pistola holandes grand exportador cultura universidad asia ncer hispanoam rica hispanidad disgregaci causada anglosajon dividieron aquello blica insatisfecha enfrentada dirigent vendido angloesfera abajo simplement manipulado total facilidad cile borrego siguen turno,-1.0,0.9101515412330627,0.04986930266022682,0.7413220405578613
766,2762,jhPlaH82pbo,UCkpTSIPK7oWA_q6oaL2THCg,Nuestros Ancestros si peliaron me diento Orgulloso de ellos como latinos joder si que peliaron nuestros ancestros de Latinoamérica si que peliaron joder porque nadie pudo conquistarnos ni Holanda ni Inglaterra ni españa ni portugar ni francia Peliaron para que ahora seamos libres lo que me molrsta que muchos de ellos murieron por nosotros. 😢😢😢😢😢 Respeto hasta la muerte a nuestros ancestros no teniamos las mejores armas pero demostramos que peliando pudimos con las mejores potencias 😅😅😅😅😅😅😅😅😂😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],ancestro peliaron diento orgulloso latino joder peliaron ancestro latinoam rica peliaron joder nadi pudo conquistarno holanda inglaterra espa portugar francia peliaron ahora libr molrsta murieron respeto muert ancestro teniamo mejor arma demostramo peliando pudimo mejor potencia,-1.0,0.8536449074745178,0.023686598986387253,0.48197174072265625
767,2775,jhPlaH82pbo,UCC6UwjZI236nBCnEuq3UDsQ,Los alemanes NO COLONIZARON Venezuela! Eso fue un tratado de exploración y explotación solamente,[0. 0. 0. ... 0. 0. 0.],aleman colonizaron venezuela tratado exploraci explotaci solament,-1.0,0.22922822833061218,0.00734584080055356,0.12262483686208725
768,2780,-zC5CgoSVi0,UCEP3xN7TFQOGxuFqbZMviHQ,"Me quito el puto sombrero, sin palabras",[0. 0. 0. ... 0. 0. 0.],quito puto sombrero palabra,-1.0,0.0124601935967803,0.007305021397769451,0.007167493458837271
769,2796,-zC5CgoSVi0,UCRTWYRz3QLkCju46m6zmA-Q,wow el mundo es mas grande que españa...,[0. 0. 0. ... 0. 0. 0.],mundo grand espa,-1.0,0.05826917663216591,0.01832018978893757,0.03361976519227028
770,2803,3jcSBEJQo_A,UCPJcSUVdM3r8-SxCfqKkAAA,"Dedicarle más tiempo a poner fotos y mapas más útiles...
Meta flecha y escribe que escribe.... Aburridooooooo.........",[0. 0. 0. ... 0. 0. 0.],dedicarl tiempo poner foto mapa tile meta flecha escrib escrib aburridooooooo,-1.0,0.023324988782405853,0.008981705643236637,0.015835778787732124
771,2812,3jcSBEJQo_A,UCxsVibUCZ4IMA6ZUaC9a7_w,"POR FAVOOR NO PONGAS MÁS ""POR DECIR"" O ""DECIR QUE""...QUEDA HORRIBLE, ORDINARIO",[0. 0. 0. ... 0. 0. 0.],favoor ponga decir decir queda horribl ordinario,-1.0,0.015142827294766903,0.007922309450805187,0.011798023246228695
772,2819,3i5REfGZcWI,UCO5trQZK2LxZGCniJqebk6A,"No obstante, teneis mi aprecio y os siento como hermanos.",[0. 0. 0. ... 0. 0. 0.],obstant tenei aprecio siento hermano,-1.0,0.01086487527936697,0.009298914112150669,0.009479343891143799
773,2820,3i5REfGZcWI,UCO5trQZK2LxZGCniJqebk6A,"Eso es lo triste. Que habiendo sido provincia española, os aliasteis con los USA para acabar como están hoy, maltratados por ellos y en la miseria. Pudiendo ser hoy en día parte de la UE y ricos de verdad.",[0. 0. 0. ... 0. 0. 0.],trist sido provincia espa aliastei acabar maltratado miseria pudiendo part rico verdad,-1.0,0.1287514865398407,0.010739244520664215,0.05371992662549019
774,2825,3i5REfGZcWI,UC-K0I_-cQvP0eIxYo6uUvrQ,"Si apenas hace unos 125 años, todavía era Cuba España",[0. 0. 0. ... 0. 0. 0.],apena hace todav cuba espa,-1.0,0.08616968989372253,0.01642664521932602,0.032956331968307495
775,2828,3i5REfGZcWI,UCR9djufeEeox_AGm_HGKjNA,No sabes lo bonito e importante que es para nosotros los españoles ver este tipo de vídeos. Me saltan las lágrimas. Por fin está saliendo la verdad a la luz.,[0. 0. 0. ... 0. 0. 0.],sabe bonito important espa ole tipo deo saltan grima saliendo verdad,-1.0,0.021102776750922203,0.00973573699593544,0.013054887764155865
776,2831,3i5REfGZcWI,UCTN6yflCtXfpDrBjfgMGfdw,Desgraciadamente que tengáis que salir de Hispanoamérica y conocer la realidad de España ahora para que tanta negatividad ha sido unilateral y generada por los intereses anglosajones . A la mayoría de los españoles nos han enseñado amar a los pueblos hispanoamericanos,[0. 0. 0. ... 0. 0. 0.],desgraciadament teng salir hispanoam rica conoc realidad espa ahora tanta negatividad sido unilater generada interes anglosajon mayor espa ole ens amar pueblo hispanoamericano,-1.0,0.6058335304260254,0.022462129592895508,0.2769787907600403
777,2834,3i5REfGZcWI,UCIgIwnQa2qhkB1AtQdXwNSA,Hijo la verdad es que siempre sale y los engaños de la leyenda negra 🌑 de los anglosajones siempre asido divide y vencerás y mientras se habla de los españoles tapaban las atrocidades que ellos cometieron y estaban cometiendo Gloria a Dios que la verdad siempre se sabe,[0. 0. 0. ... 0. 0. 0.],hijo verdad siempr sale enga leyenda negra anglosajon siempr asido divid vencer mientra habla espa ole tapaban atrocidad cometieron cometiendo gloria dio verdad siempr sabe,-1.0,0.05622267723083496,0.010311681777238846,0.03581102564930916
778,2841,nPSlyysNEDk,UCqc81jEZAhidxf0ULRA_E6w,"Lo unico que pense cuando aparecieron los españoles en este video fue : Oh no, aqui vienen a desmadrar todo otra vez xd",[0. 0. 0. ... 0. 0. 0.],unico pens aparecieron espa ole video aqui vienen desmadrar,-1.0,0.09925977885723114,0.010984166525304317,0.04269274324178696
779,2859,SyCa6b6Zg_4,UCW-86a638Qy2-YpmJpRudiQ,3:58 verguenza,[0. 0. 0. ... 0. 0. 0.],verguenza,-1.0,0.061371952295303345,0.014382336288690567,0.02665877714753151
780,2861,Tp_aP5MRVvE,UCaznklWEYXglf0m5YgrUXow,Ernesto riquelme su restos nunca aparecio,[0. 0. 0. ... 0. 0. 0.],ernesto riquelm resto nunca aparecio,-1.0,0.013948585838079453,0.017775360494852066,0.010011165402829647
781,2864,Tp_aP5MRVvE,UCN57uV0rAK_4iGGEXH-SamQ,"Quien te dijo que hay problemas,los muertos no puede devolverse...devuelva mejor lo que le entrego gratis territorio Chileno por un presidente de la derecha e inmoral que tenia acciones en unas de sus pesqueras...y que usaba el gobierno para enriquezerse..",[0. 0. 0. ... 0. 0. 0.],dijo problema muerto pued devolvers devuelva mejor entrego grati territorio chileno president derecha inmor tenia accion una pesquera usaba gobierno enriquezers,-1.0,0.13429194688796997,0.011480014771223068,0.06404157727956772
782,2871,Tp_aP5MRVvE,UCUznorndGhiAnKikYB4T64Q,"Todo estaría bien si los chilenos dejaran de mentir y faltar el respeto a los héroes peruanos, pero no, basta con solo ver sus comentarios en las redes, siempre para ganar necesitar estar 6 a 1, debería darles vergüenza sentirse vencedores cuando nunca lo fueron ni lo serán. RESPETOS GUARDAN RESPETOS",[0. 0. 0. ... 0. 0. 0.],bien chileno dejaran mentir faltar respeto roe peruano basta solo comentario rede siempr ganar necesitar deber darl verg enza sentirs vencedor nunca respeto guardan respeto,-1.0,0.05210689455270767,0.00968077965080738,0.04035232588648796
783,2872,Tp_aP5MRVvE,UC3TC3dQxTGyTm6Re_QE6ocQ,Mientras el huascar este como trofeo de guerra no va a desaparecer el resentimiento de 2 paises hermanos.. chile deveria hundirlo o devolverlo y asi dejar en el olvido la guerra.. asi como grau devolvio los restos de arturo Prat su ultimo deseo hubiera sido ver hundido a su buque antes que en manos del enemigo. Ya es hora de terminar el odio entre hermanos. Saludos desde Perú,[0. 0. 0. ... 0. 0. 0.],mientra huascar trofeo guerra desaparec resentimiento pais hermano chile deveria hundirlo devolverlo dejar olvido guerra grau devolvio resto arturo prat ultimo deseo sido hundido buqu mano enemigo hora terminar odio hermano saludo,-1.0,0.09961486607789993,0.010772650130093098,0.07594513893127441
784,2874,Tp_aP5MRVvE,UCEUCTy0Xo83C4mOESuamFAA,"Me dan risa los chilenos, les OCULTAN la historia y no les dicen la verdad completa, en esa guerra chile perdio 1 MILLON DE KM2 DE PATAGONIA. Fue en 1881 que ARGENTINA aprovecho su momento historico para anexar ese territorio APROVECHANDO que chile estaba en guerra en plena ocupacion de LIMA.Los chilenos INGENUAMENTE dejaron su territorio sin la minima defensa, lo que fue aprovechado por Argentina. Al final Peru solo perdio 59 mil Km2 (arica y tarapaca) pero chile si tuvo una gran perdida y su territorio quedo reducido a una raya. Actualmente es uno de los paises mas pequeños de SUDAMERICA, junto con paraguay , ecuador y uruguay",[0. 0. 0. ... 0. 0. 0.],risa chileno ocultan historia dicen verdad completa guerra chile perdio millon patagonia argentina aprovecho momento historico anexar territorio aprovechando chile guerra plena ocupacion lima chileno ingenuament dejaron territorio minima defensa aprovechado argentina final peru solo perdio arica tarapaca chile gran perdida territorio quedo reducido raya actualment pais pequ sudamerica junto paraguay ecuador uruguay,-1.0,0.7882005572319031,0.022690439596772194,0.4546230435371399
785,2875,Tp_aP5MRVvE,UCEUCTy0Xo83C4mOESuamFAA,"a los peruanos no nos interesa el huascar es solo metal, lo que si nos interesaria q devuelvan son los monumentos q estan ahora de manera desvergonzda en parques chilenos, tambien q devuelvan libros y manuscritos, el huascar se lo pueden meter por la raja y masturbarse con el metal",[0. 0. 0. ... 0. 0. 0.],peruano interesa huascar solo metal interesaria devuelvan monumento estan ahora manera desvergonzda parqu chileno tambien devuelvan libro manuscrito huascar pueden meter raja masturbars metal,-1.0,0.6495145559310913,0.011338877491652966,0.31460312008857727
786,2876,Tp_aP5MRVvE,UCV8ZHzha2rK-Yy2yMOJ-rRg,"Pese a quien le pese Chile no lo devolverá lo obtuvo con una guerra y sólo con un a guerra lo devolverá, les guste o no esa es la realidad.  Lamento que ahí murieron tantos héroes peruanos, lamentablemente es un recuerdo de una derrota y traición. nuestros gobernantes son malos negociantes y nunca hicieron nada por recuperarlo, ahora son tantos años que muchos han olvidado lo que realmente ocurrió en la cubierta del Huascar. paara los chilenos es un trofeo no lo olviden.",[0. 0. 0. ... 0. 0. 0.],pese pese chile devolv obtuvo guerra guerra devolv gust realidad lamento murieron tanto roe peruano lamentablement recuerdo derrota traici gobernant malo negociant nunca hicieron recuperarlo ahora tanto olvidado realment ocurri cubierta huascar paara chileno trofeo olviden,-1.0,0.112357497215271,0.010912301950156689,0.07739917933940887
787,2877,Tp_aP5MRVvE,UCNibGPtX9NQq40hfIKajaNw,"Lo único que sé es que los peruanos, Bolivianos y argentinos a través de la historia no son hermanos y mucho menos vecinos, éstos tres países son una metástasis para Chile siempre tratando de Invadir a Chile 🇨🇱.
El Huascar se queda en Chile Peruanos Asquerosos hdpt!.....",[0. 0. 0. ... 0. 0. 0.],nico peruano boliviano argentino trav historia hermano meno vecino sto tre stasi chile siempr tratando invadir chile huascar queda chile peruano asqueroso hdpt,-1.0,0.8815417289733887,0.2246847301721573,0.8338943719863892
788,2897,YNlJLdjYFX8,UCnN8vPUNiPkb6SZmk4yAwUQ,"Este vídeo está sesgado. No es cierto que inventasen el cero, ni mucho menos, porque no era funcional. Lo que inventaron fue mamotreto para indicar que no había nada, y que se situaba en posición a partir del número 20. Los romanos tenían lo mismo, pero con mayor ingenio, ya que lo hacían a partir del número 10, expresado con una X.",[0. 0. 0. ... 0. 0. 0.],sesgado cierto inventasen cero meno funcion inventaron mamotreto indicar situaba posici partir mero romano mismo mayor ingenio partir mero expresado,-1.0,0.04688955098390579,0.01359033677726984,0.021883681416511536
789,2906,BruUEhcKx-I,UC46zLX096kZO1kFDndVXHag,"Ezkarrik asko, me ha encantado tu explicación 👍",[0. 0. 0. ... 0. 0. 0.],ezkarrik asko encantado explicaci,-1.0,0.01778554543852806,0.012258987873792648,0.021738093346357346
790,2912,BruUEhcKx-I,UCLf-I-1VUm8TZmDjRbh6vQQ,"Es el dogón, de la tribu de los dogones; idioma norteafricano invasor con el ejército de Atila, del cual desertaron unos 20.000 o 30.000 soldados cuando se enteraron de que iban a luchar contra Roma. Lo autóctonos los llamaron 'barscunes', lo cual significaba ""quienes viven en las montañas"", y vivían en las montañas escapados del ejército de Roma (y de Aníbal, que los habría también ejecutado por desertores). Vivían del saqueo. Y, ¿cómo se reproducen miles de hombres en territorio hostil? Secuestro y violación. Ese el el origen de eso que llaman eusker, y que es en realidad dogón.",[0. 0. 0. ... 0. 0. 0.],tribu dogon idioma norteafricano invasor rcito atila desertaron soldado enteraron iban luchar roma ctono llamaron barscun significaba viven monta monta escapado rcito roma habr tambi ejecutado desertor saqueo reproducen mile hombr territorio hostil secuestro violaci origen llaman eusker realidad,-1.0,0.9280151128768921,0.039827678352594376,0.7295072674751282
791,2913,BruUEhcKx-I,UCXCKnk2IoGoAg8IcPvp-l2w,Manipuladora,[0. 0. 0. ... 0. 0. 0.],manipuladora,-1.0,0.9823870658874512,0.9801719784736633,0.971261203289032
792,2914,BruUEhcKx-I,UCIDcrsQ1i2wxc0Y6gjYFE7Q,"Dice que Franco prohibió el euskera y  luego dice que en los sesenta ( pleno franquismo)  se aprobó el euskera batúa, lo que impidió su desaparición,  por la Real Academia de la lengua vasca que tampoco fue nunca prohibida en toda la dictadura franquista , ¡¡¡las mentiras tienen las patas muy cortas¡¡¡",[0. 0. 0. ... 0. 0. 0.],dice franco prohibi euskera luego dice sesenta pleno franquismo aprob euskera impidi desaparici real academia lengua vasca tampoco nunca prohibida toda dictadura franquista mentira pata corta,-1.0,0.01760653406381607,0.007466454058885574,0.01778271421790123
793,2919,BruUEhcKx-I,UCiRh-x8lSxc_Wk_eHxF7PrQ,"En español no se dice euskera sino vasco o vascuence. En español no se dice hablo english, sino hablo inglés. Tanta BBC, tanta tontería y tanta ignorancia masónica.",[0. 0. 0. ... 0. 0. 0.],espa dice euskera sino vasco vascuenc espa dice hablo english sino hablo ingl tanta tanta tonter tanta ignorancia nica,-1.0,0.05244217813014984,0.005678307265043259,0.025168778374791145
794,2921,EFPgD6A7zHc,UC6dMRYUaHGhcxv7wStEuxlw,"Aca en Bolivia sector del altiplano nada de lluvia 😢, la temperatura maxima suele se de 14 y 16 grados, ahora se registran 23 grado y lo estamos sintiendo bastante, sin lluvias es algo muy preocupante.",[0. 0. 0. ... 0. 0. 0.],bolivia sector altiplano lluvia temperatura maxima suel grado ahora registran grado bastant lluvia preocupant,-1.0,0.03318162262439728,0.015081733465194702,0.027186252176761627
795,2924,EFPgD6A7zHc,UCrfFHxuWgKNw4U8aR5W2UGA,"El culpable de todo lo que esta pasando es el sol.
Tenian rason los indigenas del pasado!.
Lo malo fue que ellos sacrificaron mucha gente.
Ya olvidense de :Del niño,de niña,de la aguelita.y del compadre.
Solo se que nuestro futuro no es muy prometedor!.😮",[0. 0. 0. ... 0. 0. 0.],culpabl pasando tenian rason indigena pasado malo sacrificaron mucha gent olvidens aguelita compadr solo futuro prometedor,-1.0,0.23684771358966827,0.01002561766654253,0.09779850393533707
796,2928,EFPgD6A7zHc,UCH1rNF7PyOixpxJk8C8wCiA,Falta de árboles !! Por eso se calienta la tierra,[0. 0. 0. ... 0. 0. 0.],falta rbole calienta tierra,-1.0,0.029920222237706184,0.011607209220528603,0.01994333788752556
797,2931,EFPgD6A7zHc,UCbmZYYdboJ_pLtqlT8i7-wg,Aqui en valles san luis potosi..no llueve..hace meses  llegan de 50 grados y no se aguanta al medio dia..si estamos enfrente de una sequia...,[0. 0. 0. ... 0. 0. 0.],aqui vall lui potosi lluev hace mese llegan grado aguanta medio enfrent sequia,-1.0,0.038920801132917404,0.006670191418379545,0.015362809412181377
798,2934,EFPgD6A7zHc,UCvE4eThxrOSyf5I-TJQMGuA,"Pues sin duda mi México lindo y querido a llevado lo peor, pero somos fuertes 🥵😂",[0. 0. 0. ... 0. 0. 0.],pue duda xico lindo querido llevado peor fuert,-1.0,0.021361473947763443,0.014795413240790367,0.018474802374839783
799,2935,EFPgD6A7zHc,UCJ8CDSM-piE6BihIxBPQm3w,Pues en Mexico esta de perros el calor 45 grados y falta la camicula,[0. 0. 0. ... 0. 0. 0.],pue mexico perro calor grado falta camicula,-1.0,0.10655639320611954,0.041866693645715714,0.09477975964546204
800,2945,VME2Z2tfL8o,UCqsGjRciot1wYKW1jwNqM0w,Yo digo que lo mas buscado sobre america latina son temas relacionados con México. Nada mas que disimulan para no hacer sentir mal a los otros paises.,[0. 0. 0. ... 0. 0. 0.],digo buscado america latina tema relacionado xico disimulan hacer sentir pais,-1.0,0.0867861658334732,0.007003214675933123,0.025505702942609787
